positions,gain colours,directions,wheelSpeed,brakes,steering,throttle
"[128.7026842534542, -100.61505442857742, 0.22450595532427542]",K4,"[-0.9949968457221985, -0.09971293061971664, -0.006209221202880144]",26.304408540144333,0.0,-38.99359785683216,0.06931488584652994
"[126.52611434459686, -100.87061663717031, 0.22394098223594483]",K4,"[-0.9971979856491089, -0.07456235587596893, -0.006060808431357145]",26.26265569614057,0.0,-36.88406203107468,0.06964806392902943
"[124.35360777378082, -101.06606656685472, 0.22339403361547738]",K4,"[-0.9987123608589172, -0.05038353428244591, -0.005915979854762554]",26.281940548437504,0.0,-34.70105004587359,0.06987137400831761
"[122.17999556660652, -101.20440533943474, 0.2228287687539705]",K4,"[-0.9996148943901062, -0.02714393101632595, -0.005769289564341307]",26.209137825139663,0.0,-32.49202039012235,0.06996188296254847
"[119.99996176362038, -101.2883518692106, 0.22224108077352867]",K4,"[-0.999971330165863, -0.005030525382608175, -0.005658009089529514]",26.160473871155396,0.0,-30.14308823383726,0.07013949189745146
"[117.82757154107094, -101.32016865490004, 0.2217023996199714]",K4,"[-0.999860942363739, 0.015739811584353447, -0.005509880371391773]",26.11413755152192,0.0,-27.7434990696224,0.07025260717837124
"[115.65708601474762, -101.30333150178194, 0.22115568923618412]",K4,"[-0.9993640780448914, 0.0352613665163517, -0.0053069875575602055]",26.08217210429584,0.0,-25.31535350325672,0.07033768386636628
"[113.48266565799713, -101.24133203923702, 0.22058749684947543]",K4,"[-0.9985593557357788, 0.05341335013508797, -0.005118867382407188]",26.062044710837128,0.0,-22.877346813770906,0.07038375235732547
"[111.31769979000092, -101.1383515521884, 0.22010332406352973]",K4,"[-0.9975484609603882, 0.06980673968791962, -0.004905807785689831]",26.122157091286788,0.0,-20.450392459862908,0.070401278390163
"[109.15591824054718, -100.99827084317803, 0.21968822633789387]",K4,"[-0.9964172840118408, 0.0844382792711258, -0.004768309649080038]",26.054858428336804,0.0,-18.104946095884795,0.07030950883264114
"[106.99096646904945, -100.82459003850818, 0.219313181914913]",K4,"[-0.9952378869056702, 0.09736479818820953, -0.004656998906284571]",26.011998892458585,0.0,-15.717200134866832,0.07040113118458331
"[104.83561033010483, -100.62262042984366, 0.21894964988314314]",K4,"[-0.9940903186798096, 0.1084599494934082, -0.004563739523291588]",26.026816355013533,0.0,-13.425875967370597,0.07046860535444775
"[102.68325483798981, -100.3959785066545, 0.2186193786255899]",K4,"[-0.9930336475372314, 0.11774452775716782, -0.00452972250059247]",26.003039067416474,0.0,-11.302377684290187,0.07046947509492016
"[100.95938411355019, -100.1990168467164, 0.2184198965496762]",K4,"[-0.992275595664978, 0.12396946549415588, -0.004542180802673101]",25.97788771796923,0.0,-9.29471848086422,0.07054035540507084
"[98.8115702867508, -99.9376742951572, 0.2181892936823715]",K4,"[-0.9914804697036743, 0.1301758885383606, -0.0045438408851623535]",25.95280553796917,0.0,-7.716067561556348,0.07062894482643735
"[97.09090906381607, -99.71743853017688, 0.2180219892943569]",K4,"[-0.9909518957138062, 0.13414107263088226, -0.004520505201071501]",25.865720737258105,0.0,-6.777730133685647,0.07061833360497786
"[95.37160992622375, -99.48910499736667, 0.21790261384376208]",K4,"[-0.9904815554618835, 0.13757193088531494, -0.004508528392761946]",25.925935269671918,0.0,-7.940722702806492,0.07043738775188821
"[93.22926053404808, -99.19327279925346, 0.21797201493245666]",K4,"[-0.9898585081100464, 0.14198510348796844, -0.004522976465523243]",25.941996778116955,0.0,-9.156722034323078,0.07007521107209003
"[91.0891270339489, -98.88570650666952, 0.21813776659837458]",K4,"[-0.9891145825386047, 0.14708010852336884, -0.004448714200407267]",25.909757777496235,0.0,-10.33830445510994,0.06974273088559166
"[88.9450107216835, -98.56494384258986, 0.2183351471903734]",K4,"[-0.988201379776001, 0.15309695899486542, -0.004395581316202879]",25.90332275183091,0.0,-11.268850824109839,0.06948563011595227
"[87.23930037021637, -98.30010155588388, 0.21841954923365847]",K4,"[-0.9873622059822083, 0.1584198772907257, -0.004357309080660343]",25.969570743459755,0.0,-12.004715841470157,0.06919200703838399
"[85.10022237896919, -97.9547256976366, 0.2185290215643363]",K4,"[-0.9861665368080139, 0.16570015251636505, -0.004346870817244053]",25.86473449654442,0.0,-12.496813740789326,0.06886076592845915
"[82.97067975997925, -97.59540049731731, 0.2185720212146407]",K4,"[-0.9848300218582153, 0.17346671223640442, -0.004377071745693684]",25.91140596270787,0.0,-12.75280259567866,0.06871407072092388
"[80.84464594721794, -97.22012583911419, 0.21862027992938238]",K4,"[-0.9833647012710571, 0.18158835172653198, -0.004417215473949909]",25.852414257790645,0.0,-12.923806311922068,0.06836397924709528
"[78.7159306704998, -96.82705170661211, 0.21863570077584882]",K4,"[-0.9818038940429688, 0.18984654545783997, -0.00440524285659194]",25.970486743898412,0.0,-12.80596117629546,0.06817233254955156
"[77.02343595027924, -96.50179005414248, 0.2186826915403799]",K4,"[-0.9805129170417786, 0.19640544056892395, -0.004388327710330486]",25.831980203114206,0.0,-12.62824209442542,0.06775128014676182
"[74.90193071961403, -96.07787589728832, 0.2187050878064838]",K4,"[-0.9788632988929749, 0.2044680118560791, -0.004402787424623966]",25.925378902191255,0.0,-12.190223266411895,0.06775194165489361
"[72.79090958833694, -95.63831949979067, 0.21871777480464516]",K4,"[-0.9772312641143799, 0.21213039755821228, -0.004429424647241831]",25.920465209825785,0.0,-11.619208910509617,0.06741445968574444
"[70.68389329314232, -95.18251824378967, 0.2186953009404533]",K4,"[-0.9756475687026978, 0.2193000316619873, -0.004389109555631876]",25.910960301657035,0.0,-10.765430494716973,0.06725268148740576
"[68.99735516309738, -94.80607722699642, 0.21859587349445064]",K4,"[-0.9744080901145935, 0.22474348545074463, -0.004396589007228613]",25.831302369064456,0.0,-9.745994117917158,0.06713433583725607
"[66.8972539305687, -94.32394599169493, 0.21839304726745468]",K4,"[-0.9729688167572021, 0.2308940291404724, -0.004433235619217157]",25.872185969130065,0.0,-8.675031902398567,0.06717716699272482
"[64.79433366656303, -93.82748734205961, 0.21832875401833007]",K4,"[-0.9716809391975403, 0.23625610768795013, -0.00438120448961854]",25.888547316911083,0.0,-7.5502374740363845,0.06704167735278224
"[62.7010195851326, -93.32071459293365, 0.21822946971587953]",K4,"[-0.9704974889755249, 0.24107041954994202, -0.004439946264028549]",25.872033396736413,0.0,-8.617161634035565,0.06663950397118355
"[61.02519762516022, -92.90584723651409, 0.21820258496154565]",K4,"[-0.9695085287094116, 0.24501681327819824, -0.004453181754797697]",25.86195886210527,0.0,-10.514008970447684,0.0661754039292288
"[59.358228743076324, -92.4844792932272, 0.21824538136274896]",K4,"[-0.9683459997177124, 0.24957160651683807, -0.004479306749999523]",25.8448392011022,0.0,-12.257592519049929,0.06576040615133288
"[57.26917093992233, -91.94292275607586, 0.21843268579505093]",K4,"[-0.9665310382843018, 0.2565106451511383, -0.004479135386645794]",25.797838709431684,0.0,-14.102576844930043,0.06531110744109338
"[55.19159588217735, -91.38734439015388, 0.21859177295846166]",K4,"[-0.9642694592475891, 0.2648853659629822, -0.004494410008192062]",25.736016250742644,0.0,-16.60223491919598,0.06469493786201187
"[53.12033653259277, -90.81340365856886, 0.21875947399894358]",K4,"[-0.9614818096160889, 0.2748295068740845, -0.00463026762008667]",25.7886460948208,0.0,-19.309142518287455,0.06399631038488686
"[51.46493315696716, -90.33791927993298, 0.21885281131471856]",K4,"[-0.9587972164154053, 0.28405287861824036, -0.004686049185693264]",25.836188642006217,0.0,-22.263296130651383,0.06303368354816505
"[49.408533453941345, -89.72242286801338, 0.21900724968691065]",K4,"[-0.9547253847122192, 0.29744940996170044, -0.004821580369025469]",25.857349116421677,0.0,-24.763976839597163,0.06216745636060865
"[47.76736408472061, -89.20885582268238, 0.21906265351753973]",K4,"[-0.9508122205734253, 0.3097279369831085, -0.004963868763297796]",25.791214016098152,0.0,-27.97383964378726,0.06101473997166404
"[45.73185279965401, -88.5395125001669, 0.2191981567793846]",K4,"[-0.9450252652168274, 0.32695573568344116, -0.005207927897572517]",25.753872556725206,0.0,-30.5613298828398,0.06010066293280392
"[43.70492860674858, -87.83283399045467, 0.21938634380785516]",K4,"[-0.9381358027458191, 0.346225380897522, -0.005407675635069609]",25.748310509426787,0.0,-33.901388517591485,0.05875873240324671
"[41.70133551955223, -87.08897279202938, 0.21965547820582287]",K4,"[-0.9300113916397095, 0.36748695373535156, -0.005674035754054785]",25.772703956873855,0.0,-37.33395567605503,0.05721189603527565
"[39.717593640089035, -86.3028456568718, 0.22009791179880267]",K4,"[-0.920586109161377, 0.39049577713012695, -0.0058549572713673115]",25.761875889576707,0.0,-40.80049125166231,0.05545771970103364
"[37.75069656968117, -85.46893759071827, 0.2207332958932966]",K4,"[-0.9097353219985962, 0.4151434302330017, -0.006133936811238527]",25.593121209827586,0.0,-44.23324317449091,0.053586174452173334
"[35.81533092260361, -84.58989456295967, 0.22147274650342297]",K4,"[-0.8974792957305908, 0.4410099983215332, -0.006408326793462038]",25.618929562647665,0.0,-47.51914173744829,0.05175893562715689
"[33.908623576164246, -83.66132734715939, 0.2222509366547456]",K4,"[-0.8837040662765503, 0.4679988622665405, -0.0066472869366407394]",25.589155618336754,0.0,-50.89551790475255,0.04949963405707652
"[32.028188705444336, -82.67868976294994, 0.22305492067243904]",K4,"[-0.8683321475982666, 0.4959348738193512, -0.006915791425853968]",25.483757867645547,0.0,-54.1472429930539,0.04714871676538781
"[30.18849802017212, -81.64681378006935, 0.22385529120219871]",K4,"[-0.8513920307159424, 0.5244807600975037, -0.007172903977334499]",25.405420754824306,0.0,-57.236334601858346,0.0447318014172487
"[28.387029111385345, -80.56232571601868, 0.22466879508283455]",K4,"[-0.8329030871391296, 0.5533686280250549, -0.007452415302395821]",25.27965736973412,0.0,-60.21970533415732,0.04211772246869158
"[26.62170821428299, -79.42179217934608, 0.22546034162223805]",K4,"[-0.8127566576004028, 0.5825518369674683, -0.0077452464029192924]",25.285566185954377,0.0,-63.02252314964006,0.0394189316694649
"[24.90606850385666, -78.23248793184757, 0.22619016969110817]",K4,"[-0.7911514639854431, 0.611566960811615, -0.008069858886301517]",25.15102765041727,0.0,-65.77904072044714,0.03637594108808705
"[23.5643749833107, -77.24196588993073, 0.2267213840241311]",K4,"[-0.772758424282074, 0.6346452832221985, -0.008353077806532383]",25.056686661796487,0.0,-68.23837029353565,0.03340195660694339
"[21.935681849718094, -75.96139144897461, 0.2273048220013152]",K4,"[-0.7485639452934265, 0.6630056500434875, -0.008697369135916233]",24.95740163716644,0.0,-70.09256296286289,0.030905362229764567
"[20.358817756175995, -74.63227623701096, 0.227785388531629]",K4,"[-0.7230370044708252, 0.6907503604888916, -0.00902311410754919]",24.756932360042764,0.0,-72.24284342479908,0.027663822230847637
"[18.831735014915466, -73.25208005309105, 0.22810846149150166]",K4,"[-0.6961308121681213, 0.7178537845611572, -0.009376855567097664]",24.666864183978877,0.0,-74.10829140116,0.02445993410757604
"[17.656168967485428, -72.12049579620361, 0.22834966412483482]",K4,"[-0.6738557815551758, 0.738800585269928, -0.009595852345228195]",24.52757266012341,0.0,-75.86130279758453,0.020993411760467443
"[16.232957661151886, -70.66067978739738, 0.228554311199332]",K4,"[-0.644813060760498, 0.764276385307312, -0.00988410972058773]",24.401217129400372,0.0,-77.0487522665732,0.01826871402146242
"[14.874555945396423, -69.16427019238472, 0.22875244647002546]",K4,"[-0.6146993637084961, 0.7886963486671448, -0.010137644596397877]",24.18379102010047,0.0,-78.3809079560068,0.014706504780016207
"[13.830305486917496, -67.93656381964684, 0.22889826353639364]",K4,"[-0.5897743105888367, 0.8075022101402283, -0.010315051302313805]",24.05066885486405,0.0,-79.39803410143347,0.011208567587667827
"[12.585411384701729, -66.37274685502052, 0.22898543531846371]",K4,"[-0.557807445526123, 0.8299034237861633, -0.01054265908896923]",23.834159646098115,0.0,-80.08786498046484,0.00829815935363967
"[11.405858412384987, -64.77526950836182, 0.22901840601474532]",K4,"[-0.5249952673912048, 0.8510371446609497, -0.0107556888833642]",23.67667230254615,0.0,-80.70076574024006,0.004691203995104129
"[10.508329331874847, -63.47192057967186, 0.22904245512268062]",K4,"[-0.498134583234787, 0.8670310378074646, -0.010916359722614288]",23.47455195018767,0.0,-81.1154554716147,0.0
"[9.45027270913124, -61.82073614001274, 0.22908044466475985]",K4,"[-0.4639861285686493, 0.8857730031013489, -0.011095624417066574]",23.324909447346336,0.0,-81.20869946971317,0.0019308528388217866
"[8.45850270986557, -60.138286501169205, 0.2290948801974082]",K4,"[-0.42909368872642517, 0.9031906127929688, -0.011195124126970768]",23.177805037270296,0.0,-81.18913777474853,0.005706743384900129
"[7.539890989661217, -58.437101572752, 0.2291069743623666]",K4,"[-0.39384445548057556, 0.9191092252731323, -0.011175544001162052]",23.054624961635227,0.0,-80.93300431244131,0.009510085231616432
"[6.692187711596489, -56.71454054117203, 0.22915950890001113]",K4,"[-0.35821476578712463, 0.9335743188858032, -0.011008230969309807]",22.855002085620004,0.0,-80.42801740945434,0.01332191466901248
"[5.913939818739891, -54.967766016721725, 0.22920792042532412]",K4,"[-0.3222602605819702, 0.9465895295143127, -0.010797812603414059]",22.71677077576785,0.0,-79.61251734758244,0.017008244381412595
"[5.209724873304367, -53.20802083611488, 0.22911456334986724]",K1,"[-0.286128431558609, 0.9581394195556641, -0.009971527382731438]",23.178432449826808,0.0,-59.0253696370202,0.36549406128361495
"[4.574279949069023, -51.426224917173386, 0.2285989234515]",K1,"[-0.2516952157020569, 0.9677762985229492, -0.007651459891349077]",22.994371711278802,0.0,-49.902885897541346,0.0
"[4.00806088000536, -49.62288969755173, 0.22852171097474638]",K1,"[-0.22053389251232147, 0.9753554463386536, -0.006830611731857061]",22.504153242833237,0.0,-46.041305883164014,0.0
"[3.5141811072826385, -47.816813826560974, 0.2277476894960273]",K1,"[-0.19181159138679504, 0.9813950657844543, -0.008495231159031391]",22.412511830413152,0.0,-42.268042748491666,0.0
"[3.088562026619911, -46.00459063053131, 0.22612742544151843]",K1,"[-0.16372771561145782, 0.986454963684082, -0.009998169727623463]",22.696773119569553,0.0,-38.84386640064933,0.35404485322862245
"[2.7260084450244904, -44.17089331150055, 0.22524875751696527]",K1,"[-0.1366768628358841, 0.9905929565429688, -0.0067165689542889595]",22.807395413192847,0.0,-35.03794182943907,0.34141288350337273
"[2.424976918846369, -42.32288658618927, 0.22464138077339157]",K1,"[-0.11444560438394547, 0.993426501750946, -0.0024425522424280643]",22.860090942593082,0.0,-31.368943653182612,0.33033483628339483
"[2.17811493948102, -40.458158910274506, 0.22354751685634255]",K1,"[-0.09694889187812805, 0.9952893257141113, -0.00018869248742703348]",22.86997567303777,0.0,-27.983388238481115,0.31744757922880246
"[1.9768497869372368, -38.57293286919594, 0.22225087785045616]",K1,"[-0.08176809549331665, 0.9966512322425842, 0.0004916730104014277]",23.00835851724785,0.0,-24.893690360335302,0.3029519649545382
"[1.8148486781865358, -36.67987325787544, 0.22070989225176163]",K1,"[-0.06723907589912415, 0.9977367520332336, 0.0004921465879306197]",23.093116272843027,0.0,-21.949915206092964,0.2864239113080431
"[1.6854933723807335, -34.773993253707886, 0.2195530936587602]",K1,"[-0.0532071553170681, 0.9985833764076233, 0.0004017688625026494]",23.16119506420965,0.0,-19.026350185523732,0.26980951409316095
"[1.6020606011152267, -33.23695841431618, 0.2192162598730647]",K1,"[-0.04278272017836571, 0.9990842938423157, 0.0004379530146252364]",23.256648726425084,0.0,-16.13139711403247,0.25305698403302734
"[1.5195521619170904, -31.30989047884941, 0.21910185987871955]",K1,"[-0.03152953460812569, 0.9995027780532837, 0.00033260980853810906]",23.358986614928888,0.0,-13.888483860189131,0.23921850858823746
"[1.468718508258462, -29.75732460618019, 0.2191541227223297]",K1,"[-0.023844655603170395, 0.9997156262397766, 0.00019954927847720683]",23.420716749192987,0.0,-11.25113245116944,0.22195997157794267
"[1.4210501462221146, -27.812706977128983, 0.21909545310700196]",K1,"[-0.01611831784248352, 0.9998700618743896, -6.927875801920891e-05]",23.507758475018058,0.0,-9.266640726837814,0.20827849596830744
"[1.3880034484900534, -25.853910386562347, 0.2189212580487947]",K1,"[-0.010122421197593212, 0.9999486804008484, -0.0004252259386703372]",23.556290254627026,0.0,-6.98794868575626,0.19129683640652717
"[1.3664570397231728, -23.893723726272583, 0.21864514159824466]",K1,"[-0.005640303250402212, 0.9999837279319763, -0.0008133309311233461]",23.61037601953747,0.0,-4.900091696177352,0.1748852126521397
"[1.3555608303286135, -22.317465037107468, 0.2184190774714807]",K1,"[-0.0029449036810547113, 0.9999949932098389, -0.001107778400182724]",23.665667532003358,0.0,-3.0152624645471375,0.15903316577416265
"[1.3487042917404324, -20.743701070547104, 0.2181775723802275]",K1,"[-0.0010218725074082613, 0.9999984502792358, -0.0014471254544332623]",23.71000151333125,0.0,-1.6410208384851697,0.1467606432371954
"[1.3448592291679233, -19.161030769348145, 0.21796843961055856]",K1,"[0.00016805845370981842, 0.9999984502792358, -0.001788039691746235]",23.691880651272776,0.0,-0.39413476900830313,0.13514504524579285
"[1.3426364984770771, -17.18365040421486, 0.2176695052330615]",K1,"[0.0006756596849299967, 0.9999973177909851, -0.0022258288227021694]",23.778621907341634,0.0,0.7393478548568592,0.12451056168985389
"[1.3418175107653951, -15.595816403627396, 0.2174884666237631]",K1,"[0.0005630340310744941, 0.9999966621398926, -0.0025109138805419207]",23.79462724177004,0.0,1.9559542364670373,0.11143165730826932
"[1.340559634118108, -13.613238155841827, 0.21724466143496102]",K1,"[-0.0002469542669132352, 0.9999960064888, -0.002840660745278001]",23.778728365321747,0.0,2.0194579484295248,0.11051249414251282
"[1.3385885461175349, -11.62206083536148, 0.2171210167530262]",K1,"[-0.001226948224939406, 0.9999948143959045, -0.002984934952110052]",23.8704794887454,0.0,1.0026247127056152,0.1205809100142369
"[1.3359068318968639, -9.633725643157959, 0.21713769065718225]",K1,"[-0.00189963448792696, 0.999994158744812, -0.0028473532292991877]",23.894756033557492,0.0,0.0712328446401444,0.12867390402830292
"[1.3327975592110306, -7.641924828290939, 0.21723646412647213]",K1,"[-0.0019789529033005238, 0.999994695186615, -0.0025913172867149115]",23.953845939181605,0.0,-0.687568725854482,0.1358162298510085
"[1.3303976217284799, -6.042106956243515, 0.21732986955248634]",K1,"[-0.0017127193277701735, 0.9999956488609314, -0.002420529257506132]",23.997829608506017,0.0,-1.2716644260029046,0.1414187237906834
"[1.3284996223519556, -4.439663499593735, 0.21745889353042003]",K1,"[-0.001136819482780993, 0.9999968409538269, -0.002251427387818694]",24.004254146586607,0.0,-1.621552295637066,0.14501952850269928
"[1.3274602139281342, -2.840471029281616, 0.21755321388627635]",K1,"[-0.00032655702671036124, 0.999997615814209, -0.0021495739929378033]",24.08581639131573,0.0,-1.8502930372696882,0.1479657344974005
"[1.327739808068145, -0.8284296691417694, 0.21766999855753966]",K1,"[0.0008734181174077094, 0.9999975562095642, -0.002024939516559243]",24.116945305180376,0.0,-1.9928091865345308,0.1496079513563685
"[1.330264573392924, 1.182206004858017, 0.21776816993951797]",K1,"[0.0022019757889211178, 0.9999956488609314, -0.0019730511121451855]",24.184961648495463,0.0,-2.4180105073402673,0.15505391017049974
"[1.3342156250728294, 2.797750562429428, 0.21787044626944407]",K1,"[0.003389484714716673, 0.9999924898147583, -0.0018813380738720298]",24.204437021981445,0.0,-1.9471324615591628,0.15084487029132693
"[1.3413934760028496, 4.816774874925613, 0.21790169946325477]",K1,"[0.004789638798683882, 0.9999866485595703, -0.0019202453549951315]",24.304107657069462,0.0,-1.8783799019745366,0.15115140605095317
"[1.349093488883227, 6.438893526792526, 0.2179508922909008]",K1,"[0.005851676221936941, 0.9999809265136719, -0.0019385975319892168]",24.36641871982537,0.0,-1.7931822007752543,0.1508268859770291
"[1.3610215415246785, 8.466110855340958, 0.21797814585670494]",K1,"[0.007085871882736683, 0.9999729990959167, -0.0019434603163972497]",24.32864727770997,0.0,-1.764097708843087,0.15106726780915683
"[1.3755165114998817, 10.497855126857758, 0.217971760560431]",K1,"[0.008290418423712254, 0.9999637603759766, -0.001966905314475298]",24.49780123649494,0.0,-1.6813285201119943,0.1517498650308459
"[1.3925070844125003, 12.540225237607956, 0.2179524124035197]",K1,"[0.009426054544746876, 0.99995356798172, -0.0019938750192523003]",24.46764859877019,0.0,-1.6538474233293863,0.15125618001692215
"[1.4118078676983714, 14.580974876880646, 0.21793838930989295]",K1,"[0.010491735301911831, 0.99994295835495, -0.002003197558224201]",24.56616598441358,0.0,-1.6207799046971039,0.15230049110643074
"[1.4333779909648001, 16.626244068145752, 0.21790387884175288]",K1,"[0.011598583310842514, 0.9999307990074158, -0.0019859548192471266]",24.675839867132346,0.0,-1.628829135708331,0.15263279458993761
"[1.4523273999802768, 18.269379794597626, 0.21789696379528323]",K1,"[0.01243289653211832, 0.9999207258224487, -0.0020002073142677546]",24.58599009938142,0.0,-1.6208650588215907,0.15274346131288874
"[1.4779695319011807, 20.322719424962997, 0.21793390586663008]",K1,"[0.013489344157278538, 0.9999070167541504, -0.002005050191655755]",24.69587014455046,0.0,-1.5924569477772548,0.15403249838769112
"[1.5001524845138192, 21.972342550754547, 0.21795406313594867]",K1,"[0.014364716596901417, 0.9998947978019714, -0.0020187264308333397]",24.766175884679615,0.0,-1.6173188085821562,0.15443722174475308
"[1.5298319179564714, 24.03381022810936, 0.2179579761414061]",K1,"[0.015398410148918629, 0.9998794198036194, -0.0020019477233290672]",24.817216059518294,0.0,-1.6233939061030371,0.15479215634956459
"[1.5618008566088974, 26.106024384498596, 0.21798249360790578]",K1,"[0.016427598893642426, 0.9998630881309509, -0.002001117682084441]",24.916459178981476,0.0,-1.6441423635836403,0.1556219855562393
"[1.5959612373262644, 28.176564157009125, 0.21794682729978376]",K1,"[0.017471207305788994, 0.9998453855514526, -0.0019665269646793604]",24.981389048790824,0.0,-1.683082810989363,0.1562361887077277
"[1.6323835575021803, 30.251614928245544, 0.2179546574870983]",K1,"[0.01853863336145878, 0.9998262524604797, -0.0019394499249756336]",25.015564401598475,0.0,-1.7251507459599085,0.1571845254142074
"[1.6712109707295895, 32.337465077638626, 0.21798285034674336]",K1,"[0.01960964873433113, 0.9998059272766113, -0.001913104671984911]",24.93123642317216,0.0,-1.7695006570374279,0.15843774907753627
"[1.703797571361065, 34.00195211172104, 0.21800522905505204]",K1,"[0.02048785239458084, 0.9997882843017578, -0.001914439839310944]",25.056427142867786,0.0,-1.803215019492342,0.16057281974981025
"[1.7468724884092808, 36.09618106484413, 0.21804765205251897]",K1,"[0.021627837792038918, 0.9997643232345581, -0.0018727568676695228]",25.079994791478853,0.0,-1.8554273230826652,0.16095767038874997
"[1.7922835191711783, 38.18881031870842, 0.21810149365228426]",K1,"[0.02278471179306507, 0.9997386932373047, -0.001845329999923706]",25.236834676710508,0.0,-1.9099929173246912,0.1624792092398132
"[1.8304817313328385, 39.8700954914093, 0.21813154677329294]",K1,"[0.02374022640287876, 0.9997164011001587, -0.0018367590382695198]",25.2621727805299,0.0,-1.990716953967217,0.16317923429499898
"[1.8804650017991662, 41.97123712301254, 0.21815607907046797]",K1,"[0.024943115189671516, 0.9996872544288635, -0.0018107746727764606]",25.309086063849026,0.0,-2.0472426628798757,0.16452122494731702
"[1.9331662068143487, 44.07716053724289, 0.21820215759544226]",K1,"[0.026199908927083015, 0.9996551871299744, -0.0017478782683610916]",25.29724999569432,0.0,-2.1243724816096914,0.16614783877816605
"[1.9888100931420922, 46.19422745704651, 0.21824586234015442]",K1,"[0.027542071416974068, 0.9996192455291748, -0.0017045785207301378]",25.419972157305597,0.0,-2.196994121260591,0.16827151610271024
"[2.035211306065321, 47.883808583021164, 0.21827828000550653]",K1,"[0.028619203716516495, 0.9995890259742737, -0.001661362941376865]",25.446962864282426,0.0,-2.2914475208417358,0.1695854987862683
